No.,State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price
199,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2500,2500,2500
200,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,5600,5800,5800
201,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,2000,2500,2500
202,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2400,2800,2800
203,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,3000,3500,3500
204,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,4000,4500,4500
205,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3000,3500,3500
206,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1000,1000,1000
207,Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ),Tomato,Deshi,Local,01/03/2025,70000,1000,1000
208,Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,2000,2500,2500
209,Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4000,5000,5000
210,Tamil Nadu,Dindigul,Vedasanthur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2500,3000,3000
211,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3600,4000,4000
212,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,4000,4200,4200
213,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,4000,4400,4400
214,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6000,7000,7000
215,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,5500,6000,6000
216,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4400,4800,4800
217,Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,4600,4800,4800
218,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,2600,3000,3000
219,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,2600,3000,3000
220,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1400,1600,1600
221,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,2000,2400,2400
222,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2600,3000,3000
223,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,3000,3500,3500
224,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3000,3200,3200
225,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,01/03/2025,3000,3500,3500
226,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,2800,3400,3400
227,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,3400,3800,3800
228,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,3000,3400,3400
229,Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1800,2000,2000
230,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,3000,3700,3700
231,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,6000,6500,6500
232,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3800,4200,4200
233,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,4500,6000,6000
234,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3600,4000,4000
235,Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,3600,3800,3800
236,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1500,1800,1800
237,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,2500,2800,2800
238,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,3500,4000,4000
239,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,5400,5600,5600
240,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2000,2500,2500
241,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2500,3000,3000
242,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,4500,5000,5000
243,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2500,2800,2800
244,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,01/03/2025,4500,5000,5000
245,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,3000,3800,3800
246,Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,2800,3200,3200
247,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,3000,3600,3600
248,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,5000,5500,5500
249,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,4500,5000,5000
250,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4400,4400
251,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,2000,2300,2300
252,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,01/03/2025,3500,4000,4000
253,Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Turnip,Turnip,Local,01/03/2025,5000,5600,5600
254,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,3000,3500,3500
255,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,2000,2400,2400
256,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,1000,1400,1400
257,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,1200,1600,1600
258,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,2400,2800,2800
259,Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4500,4500
260,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,2000,2000,2000
261,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,7000,7000,7000
262,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,8000,8000,8000
263,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,01/03/2025,13000,13000,13000
264,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,5000,5000
265,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4000,4000
266,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,3600,3600
267,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,2500,2500,2500
268,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3000,3000,3000
269,Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,01/03/2025,12000,12000,12000
270,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,4000,4000,4000
271,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,5000,5000
272,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,6000,6000,6000
273,Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,01/03/2025,5000,5000,5000
274,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,4000,4500,4500
275,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3500,4000,4000
276,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,01/03/2025,2500,3000,3000
277,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,1500,2000,2000
278,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,3500,4000,4000
279,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4500,4500
280,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3000,3500,3500
281,Tamil Nadu,Kancheepuram,Kundrathur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,4000,4500,4500
282,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,5500,6500,6500
283,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,4000,5000,5000
284,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,2500,3000,3000
285,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,5500,6500,6500
286,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,4500,5500,5500
287,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,3200,3500,3500
288,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3500,4500,4500
289,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,4500,5000,5000
290,Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,3500,4500,4500
291,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,5000,6000,6000
292,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,01/03/2025,4500,5000,5000
293,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6000,7000,7000
294,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3500,4000,4000
295,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,6000,7000,7000
296,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,4000,4500,4500
297,Tamil Nadu,Karur,Karur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,2500,3000,3000
298,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,3000,4000,4000
299,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2000,2600,2600
300,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,3600,4000,4000
301,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3600,4000,4000
302,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1000,1500,1500
303,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,1600,2000,2000
304,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,3600,4000,4000
305,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,01/03/2025,4000,5000,5000
306,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,10000,12000,12000
307,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,5000,6000,6000
308,Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,01/03/2025,4000,5000,5000
309,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,3500,4000,4000
310,Tamil Nadu,Karur,Pallapatti (Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,01/03/2025,3500,4000,4000
311,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,5300,6000,6000
312,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,6000,7000,7000
313,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,2000,2500,2500
314,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,01/03/2025,2800,3500,3500
315,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3200,4000,4000
316,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,5300,6000,6000
317,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,4000,5000,5000
318,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,3600,4500,4500
319,Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3600,4500,4500
320,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3500,3500
321,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,3500,4000,4000
322,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,6000,6500,6500
323,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6000,7000,7000
324,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,01/03/2025,3500,4000,4000
325,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,01/03/2025,5000,6000,6000
326,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,10000,11000,11000
327,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,4000,4500,4500
328,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,3500,4000,4000
329,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,7000,7000
330,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,3500,4000,4000
331,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1200,1500,1500
332,Tamil Nadu,Krishnagiri,Avallapalli(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,6000,7000,7000
333,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,4000,5000,5000
334,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,01/03/2025,3000,4000,4000
335,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1500,2000,2000
336,Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Cabbage,Cabbage,Local,01/03/2025,1000,1500,1500
337,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,01/03/2025,5000,6000,6000
338,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Arhar (Tur/Red Gram)(Whole),Arhar (Whole),Local,01/03/2025,3500,4000,4000
339,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,01/03/2025,1500,2000,2000
340,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,01/03/2025,5000,6000,6000
341,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,2500,3000,3000
342,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Maize,Deshi Red,Local,01/03/2025,2500,3000,3000
343,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Mango,Safeda,Local,01/03/2025,12000,15000,15000
344,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,01/03/2025,3500,4000,4000
345,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2025,4000,4500,4500
346,Tamil Nadu,Krishnagiri,Hosur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,3500,4000,4000
347,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,01/03/2025,3000,4000,4000
348,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1500,2000,2000
349,Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Water Melon,Water Melon,Local,01/03/2025,2000,2500,2500
350,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Beetroot,Beetroot,Local,01/03/2025,2500,3000,3000
351,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,1400,1800,1800
352,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Capsicum,Capsicum,Local,01/03/2025,5000,6000,6000
353,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Cowpea(Veg),Cowpea (Veg),Local,01/03/2025,4500,5000,5000
354,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,10000,12000,12000
355,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,2500,3000,3000
356,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,4500,5000,5000
357,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,01/03/2025,14000,18000,18000
358,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,01/03/2025,1500,2000,2000
359,Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Thondekai,Thondekai,Local,01/03/2025,4000,5000,5000
360,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Apple,American,Local,01/03/2025,20000,22000,22000
361,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1800,2000,2000
362,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,01/03/2025,1500,2000,2000
363,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3600,3600
364,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,01/03/2025,1800,2000,2000
365,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6500,7000,7000
366,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,25000,28000,28000
367,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,01/03/2025,6000,6500,6500
368,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3600,4800,4800
369,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,01/03/2025,5000,5400,5400
370,Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,01/03/2025,6500,7000,7000
371,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1400,1400,1400
372,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Banana,Besrai,Local,01/03/2025,5000,5000,5000
373,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,01/03/2025,4000,4000,4000
374,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3600,3600
375,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Coconut,Coconut,Local,01/03/2025,7000,7000,7000
376,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Garlic,Average,Local,01/03/2025,14000,24000,24000
377,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Indian Beans (Seam),Indian Beans (Seam),Local,01/03/2025,6500,6500,6500
378,Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Papaya,Papaya,Local,01/03/2025,5000,5000,5000
379,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,01/03/2025,6000,7000,7000
380,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Apple,American,Local,01/03/2025,20000,22000,22000
381,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,01/03/2025,1800,2000,2000
382,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,01/03/2025,3000,3600,3600
383,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Brinjal,Round,Local,01/03/2025,3000,5000,5000
384,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,01/03/2025,3000,6000,6000
385,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Colacasia,Colacasia,Local,01/03/2025,6500,7000,7000
386,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,01/03/2025,12000,14000,14000
387,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Grapes,Annabesahai,Local,01/03/2025,10000,12000,12000
388,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,01/03/2025,3600,4800,4800
389,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,01/03/2025,3000,3600,3600
390,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Green Peas,Green Peas,Local,01/03/2025,4500,5000,5000
391,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,01/03/2025,7000,8000,8000
392,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Lemon,Lemon,Local,01/03/2025,6000,7000,7000
393,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,01/03/2025,8000,9000,9000
394,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,01/03/2025,6000,7000,7000
395,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,01/03/2025,20000,23000,23000
396,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,01/03/2025,1800,2000,2000
397,Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Raddish,Raddish,Local,01/03/2025,1800,2000,2000
